Member,HS_Code,Label_EN,Explanatory_EN
http://data.europa.eu/xsp/cn2024/844332000080,8443.32,"8443 32 -- Other, capable of connecting to an automatic data-processing machine or to a network","Machines which only perform one of the functions of printing, copying or facsimile transmission, capable of connecting to an automatic data processing machine or to a network"
http://data.europa.eu/xsp/cn2024/844339000080,8443.39,8443 39 00 -- Other,"Printers, copying machines and facsimile machines, whether or not combined (excl. those capable of connecting to an automatic data processing machine or to a network and printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442)"
http://data.europa.eu/xsp/cn2024/844391000080,8443.91,"8443 91 -- Parts and accessories of printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442","Parts and accessories of printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442"
http://data.europa.eu/xsp/cn2024/844399000080,8443.99,8443 99 -- Other,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excl. of printing machinery used for printing by means of plates, cylinders and other printing components of heading 8442)"
http://data.europa.eu/xsp/cn2024/844400000080,8444.00,"8444 00 Machines for extruding, drawing, texturing or cutting man-made textile materials","Machines for extruding, drawing, texturing or cutting man-made textile materials"
http://data.europa.eu/xsp/cn2024/844511000080,8445.11,8445 11 00 -- Carding machines,Carding machines for preparing textile fibres
http://data.europa.eu/xsp/cn2024/844512000080,8445.12,8445 12 00 -- Combing machines,Combing machines for preparing textile fibres
http://data.europa.eu/xsp/cn2024/844513000080,8445.13,8445 13 00 -- Drawing or roving machines,Drawing or roving machines
http://data.europa.eu/xsp/cn2024/844519000080,8445.19,8445 19 00 -- Other,"Machines for preparing textile fibres (excl. carding, combing, drawing or roving machines)"
http://data.europa.eu/xsp/cn2024/844520000080,8445.20,8445 20 00 - Textile spinning machines,Textile spinning machines (excl. extruding and drawing or roving machines)
http://data.europa.eu/xsp/cn2024/844530000080,8445.30,8445 30 00 - Textile doubling or twisting machines,Textile doubling or twisting machines
http://data.europa.eu/xsp/cn2024/844540000080,8445.40,8445 40 00 - Textile winding (including weft-winding) or reeling machines,"Textile winding, incl. weft-winding, or reeling machines"
http://data.europa.eu/xsp/cn2024/844590000080,8445.90,8445 90 00 - Other,"Machines for producing textile yarns and machines for preparing textile yarns for use on machines of heading 8446 or 8447 (excl. machines of heading 8444 and spinning, doubling or twisting machines)"
http://data.europa.eu/xsp/cn2024/844610000080,8446.10,8446 10 00 - For weaving fabrics of a width not exceeding 30 cm,Weaving machines for weaving fabrics of a width <= 30 cm
http://data.europa.eu/xsp/cn2024/844621000080,8446.21,8446 21 00 -- Power looms,"Power looms for weaving fabrics of a width > 30 cm, shuttle type"
http://data.europa.eu/xsp/cn2024/844629000080,8446.29,8446 29 00 -- Other,"Hand looms for weaving fabrics of a width > 30 cm, shuttle type"
http://data.europa.eu/xsp/cn2024/844630000080,8446.30,"8446 30 00 - For weaving fabrics of a width exceeding 30 cm, shuttleless type","Weaving machines for weaving fabrics of a width > 30 cm, shuttleless type"
http://data.europa.eu/xsp/cn2024/844711000080,8447.11,8447 11 00 -- With cylinder diameter not exceeding 165 mm,"Circular knitting machines, with cylinder diameter <= 165 mm"
http://data.europa.eu/xsp/cn2024/844712000080,8447.12,8447 12 00 -- With cylinder diameter exceeding 165 mm,"Circular knitting machines, with cylinder diameter > 165 mm"
http://data.europa.eu/xsp/cn2024/844720000080,8447.20,8447 20 - Flat knitting machines; stitch-bonding machines,Flat knitting machines; stitch-bonding machines
http://data.europa.eu/xsp/cn2024/844790000080,8447.90,8447 90 00 - Other,"Machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting (excl. chain or blanket stitch machines)"
http://data.europa.eu/xsp/cn2024/844811000080,8448.11,"8448 11 00 -- Dobbies and jacquards; card-reducing, copying, punching or assembling machines for use therewith","Doobies and jacquards; card reducing, copying, punching or assembling machines for use therewith"
http://data.europa.eu/xsp/cn2024/844819000080,8448.19,8448 19 00 -- Other,"Auxiliary machinery for machines of heading 8444, 8445, 8446 or 8447 (excl. doobies and jacquards, card reducing, copying, punching or assembling machines for use therewith)"
http://data.europa.eu/xsp/cn2024/844820000080,8448.20,8448 20 00 - Parts and accessories of machines of heading 8444 or of their auxiliary machinery,"Parts and accessories of machines for extruding, drawing, texturing or cutting man-made textile materials or of their auxiliary machinery, n.e.s."
http://data.europa.eu/xsp/cn2024/844831000080,8448.31,8448 31 00 -- Card clothing,Card clothing for machines for preparing textile fibres
http://data.europa.eu/xsp/cn2024/844832000080,8448.32,"8448 32 00 -- Of machines for preparing textile fibres, other than card clothing","Parts and accessories of machines for preparing textile fibres, n.e.s. (other than card clothing)"
http://data.europa.eu/xsp/cn2024/844833000080,8448.33,"8448 33 00 -- Spindles, spindle flyers, spinning rings and ring travellers","Spindles, spindle flyers, spinning rings and ring travellers, for machines of heading 8445"
http://data.europa.eu/xsp/cn2024/844839000080,8448.39,8448 39 00 -- Other,"Parts and accessories of machines of heading 8445, n.e.s."
http://data.europa.eu/xsp/cn2024/844842000080,8448.42,"8448 42 00 -- Reeds for looms, healds and heald-frames","Reeds for looms, healds and heald-frames"
http://data.europa.eu/xsp/cn2024/844849000080,8448.49,8448 49 00 -- Other,"Parts and accessories of weaving machines ""looms"" and their auxiliary machinery, n.e.s."
http://data.europa.eu/xsp/cn2024/844851000080,8448.51,"8448 51 -- Sinkers, needles and other articles used in forming stitches","Sinkers, needles and other articles used in forming stitches, for machines of heading 8447"
http://data.europa.eu/xsp/cn2024/844859000080,8448.59,8448 59 00 -- Other,"Parts and accessories of machines of heading 8447, n.e.s."
http://data.europa.eu/xsp/cn2024/844900000080,8449.00,"8449 00 00 Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats","Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, incl. machinery for making felt hats; blocks for making hats; parts thereof (excl. machinery for preparing fibres for felt and calenders)"
http://data.europa.eu/xsp/cn2024/845011000080,8450.11,8450 11 -- Fully-automatic machines,"Fully-automatic household or laundry-type washing machines, of a dry linen capacity <= 6 kg"
http://data.europa.eu/xsp/cn2024/845012000080,8450.12,"8450 12 00 -- Other machines, with built-in centrifugal drier","Household or laundry-type washing machines, with built-in centrifugal drier (excl. fully-automatic machines)"
http://data.europa.eu/xsp/cn2024/845019000080,8450.19,8450 19 00 -- Other,"Household or laundry-type washing machines, of a dry linen capacity <= 6 kg (excl. fully-automatic machines and washing machines with built-in centrifugal drier)"
http://data.europa.eu/xsp/cn2024/845020000080,8450.20,"8450 20 00 - Machines, each of a dry linen capacity exceeding 10 kg","Laundry-type washing machines, of a dry linen capacity > 10 kg"
http://data.europa.eu/xsp/cn2024/845090000080,8450.90,8450 90 00 - Parts,"Parts of household or laundry-type washing machines, n.e.s."
http://data.europa.eu/xsp/cn2024/845110000080,8451.10,8451 10 00 - Dry-cleaning machines,Dry-cleaning machines for made-up textile articles
http://data.europa.eu/xsp/cn2024/845121000080,8451.21,8451 21 00 -- Each of a dry linen capacity not exceeding 10 kg,"Drying machines, of a dry linen capacity <= 10 kg (excl. centrifugal driers)"
http://data.europa.eu/xsp/cn2024/845129000080,8451.29,8451 29 00 -- Other,"Drying machines for textile yarns, fabrics or made-up textile articles (excl. machines of a dry linen capacity <= 10 kg and centrifugal driers)"
http://data.europa.eu/xsp/cn2024/845130000080,8451.30,8451 30 00 - Ironing machines and presses (including fusing presses),"Ironing machines and presses, incl. fusing presses (excl. calenders)"
http://data.europa.eu/xsp/cn2024/845140000080,8451.40,"8451 40 00 - Washing, bleaching or dyeing machines","Machines for washing, bleaching or dyeing textile yarns, fabrics or made-up textile articles (excl. household or laundry-type washing machines)"
http://data.europa.eu/xsp/cn2024/845150000080,8451.50,"8451 50 00 - Machines for reeling, unreeling, folding, cutting or pinking textile fabrics","Machines for reeling, unreeling, folding, cutting or pinking textile fabrics"
http://data.europa.eu/xsp/cn2024/845180000080,8451.80,8451 80 - Other machinery,"Machinery for dressing, finishing, coating or impregnating textile yarns, fabrics or other made-up textile articles and machines used in the manufacture of linoleum or other floor coverings for applying the paste to the base fabric or other support (excl. machinery for dressing or finishing felt, calenders and general purpose presses)"
http://data.europa.eu/xsp/cn2024/845190000080,8451.90,8451 90 00 - Parts,"Parts of machines for washing, cleaning, wringing, drying, ironing, pressing, bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made-up textile articles; parts of machines used in the manufacture of linoleum or other floor coverings for applying the paste to the base fabric or other support; parts of machines for reeling, unreeling, folding, cutting or pinking textile fabrics, n.e.s."
http://data.europa.eu/xsp/cn2024/845210000080,8452.10,8452 10 - Sewing machines of the household type,Sewing machines of the household type
http://data.europa.eu/xsp/cn2024/845221000080,8452.21,8452 21 00 -- Automatic units,"Automatic sewing machines, industrial type"
http://data.europa.eu/xsp/cn2024/845229000080,8452.29,8452 29 00 -- Other,"Sewing machines, industrial type (excl. automatic units)"
http://data.europa.eu/xsp/cn2024/845230000080,8452.30,8452 30 00 - Sewing machine needles,Sewing machine needles
http://data.europa.eu/xsp/cn2024/845290000080,8452.90,"8452 90 00 - Furniture, bases and covers for sewing machines and parts thereof; other parts of sewing machines","Furniture, bases and covers for sewing machines and parts thereof; other parts of sewing machines"
http://data.europa.eu/xsp/cn2024/845310000080,8453.10,"8453 10 00 - Machinery for preparing, tanning or working hides, skins or leather","Machinery for preparing, tanning or working hides, skins or leather (excl. drying machines, spray guns, machines for the dehairing of pigs, sewing machines and general purpose presses)"
http://data.europa.eu/xsp/cn2024/845320000080,8453.20,8453 20 00 - Machinery for making or repairing footwear,"Machinery for making or repairing footwear of hides, skins or leather (excl. sewing machines)"
http://data.europa.eu/xsp/cn2024/845380000080,8453.80,8453 80 00 - Other machinery,"Machinery for making or repairing articles of hides, skins or leather (excl. footwear and sewing machines)"
http://data.europa.eu/xsp/cn2024/845390000080,8453.90,8453 90 00 - Parts,"Parts of machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, n.e.s."
http://data.europa.eu/xsp/cn2024/845410000080,8454.10,8454 10 00 - Converters,Converters of a kind used in metallurgy or in metal foundries
http://data.europa.eu/xsp/cn2024/845420000080,8454.20,8454 20 00 - Ingot moulds and ladles,"Ingot moulds and ladles, of a kind used in metallurgy or in metal foundries"
http://data.europa.eu/xsp/cn2024/845430000080,8454.30,8454 30 - Casting machines,Casting machines of a kind used in metallurgy or in metal foundries
http://data.europa.eu/xsp/cn2024/845490000080,8454.90,8454 90 00 - Parts,"Parts of converters, ladles, ingot moulds and casting machines of a kind used in metallurgy or in metal foundries, n.e.s."
http://data.europa.eu/xsp/cn2024/845510000080,8455.10,8455 10 00 - Tube mills,Mills for rolling metal tubes
http://data.europa.eu/xsp/cn2024/845521000080,8455.21,8455 21 00 -- Hot or combination hot and cold,Hot or combination hot and cold metal-rolling mills (excl. tubes mills)
http://data.europa.eu/xsp/cn2024/845522000080,8455.22,8455 22 00 -- Cold,Cold-rolling mills for metal (excl. tube mills)
